sale_id, customer_id, sale_date, store_id, total_amount, discount_amount, payment_method
11256, 4049, 2023-09-12, 2, 75.86, 36.43, Credit Card
11257, 1125, 2023-09-27, 2, 322.95, 22.37, Credit Card
11258, 6366, 2023-09-30, 2, 99.5, 21.97, PayPal
11259, 4816, 2023-01-22, 5, 480.29, 23.92, Credit Card
11260, 4807, 2023-08-18, 3, 496.97, 3.96, Credit Card
11261, 3209, 2024-01-20, 5, 320.07, 38.86, PayPal
11262, 2228, 2022-12-03, 8, 382.68, 22.76, Debit Card
11263, 2777, 2023-06-16, 4, 213.28, 5.75, Cash
11264, 8774, 2023-02-22, 9, 495.1, 9.76, Debit Card
11265, 4720, 2024-07-17, 7, 371.14, 24.68, Cash
11266, 1107, 2024-02-03, 6, 80.88, 36.8, Credit Card
11267, 1346, 2022-09-22, 10, 191.8, 6.92, Credit Card
11268, 9819, 2022-11-02, 5, 338.69, 49.07, PayPal
11269, 7071, 2024-08-02, 7, 100.45, 34.71, Credit Card
11270, 1163, 2022-12-07, 2, 368.7, 20.9, PayPal
11271, 6314, 2024-01-09, 4, 286.1, 46.73, Credit Card
11272, 7256, 2023-02-28, 10, 434.82, 20.59, Cash
11273, 2233, 2022-10-16, 7, 376.68, 42.27, Credit Card
11274, 7430, 2023-06-27, 8, 342.8, 17.71, Credit Card
11275, 9639, 2023-12-13, 5, 312.34, 1.11, PayPal
11276, 3574, 2023-11-12, 6, 486.94, 1.7, Debit Card
11277, 3385, 2023-11-07, 7, 498.85, 24.68, Debit Card
11278, 6271, 2023-09-01, 5, 227.92, 4.7, PayPal
11279, 526, 2024-01-13, 9, 57.9, 49.46, Cash
11280, 5748, 2024-05-17, 6, 457.88, 8.51, Cash
11281, 9177, 2023-05-04, 2, 333.7, 4.03, Cash
11282, 1523, 2023-04-19, 8, 238.56, 3.19, Cash
11283, 3994, 2022-12-22, 6, 123.28, 9.12, Debit Card
11284, 1043, 2022-12-10, 3, 418.68, 42.08, PayPal
11285, 7420, 2023-04-13, 6, 142.52, 25.26, Cash
11286, 2332, 2023-03-28, 6, 121.96, 24.19, Credit Card
11287, 6506, 2024-02-29, 10, 357.87, 20.87, PayPal
11288, 2941, 2022-11-20, 6, 442.5, 25.0, Cash
11289, 9306, 2024-01-31, 3, 346.82, 35.79, Cash
11290, 470, 2022-10-30, 8, 158.68, 33.13, Debit Card
11291, 8983, 2023-01-26, 6, 79.17, 17.97, Cash
11292, 2118, 2023-01-12, 7, 305.52, 17.8, Debit Card
11293, 4203, 2024-02-11, 3, 261.92, 25.35, PayPal
11294, 5150, 2024-06-08, 9, 217.8, 3.38, Cash
11295, 3050, 2024-06-20, 3, 252.72, 23.34, PayPal
11296, 3699, 2023-02-17, 5, 287.26, 31.06, Cash
11297, 5431, 2023-09-28, 7, 257.69, 14.18, Debit Card
11298, 3126, 2022-09-24, 9, 322.7, 8.09, Debit Card
11299, 8150, 2023-06-14, 9, 68.98, 34.41, PayPal
11300, 7742, 2023-03-27, 5, 37.94, 44.55, Debit Card
11301, 9161, 2023-01-25, 4, 138.17, 20.61, PayPal
11302, 6334, 2023-09-22, 9, 388.41, 9.85, Credit Card
11303, 5632, 2023-03-16, 8, 245.61, 20.87, Credit Card
11304, 5842, 2024-01-30, 1, 166.44, 18.0, Debit Card
11305, 6371, 2023-07-13, 5, 138.89, 17.71, Cash
11306, 9395, 2023-08-28, 1, 280.92, 42.89, PayPal
11307, 1323, 2023-05-21, 10, 481.57, 15.69, Credit Card
11308, 8040, 2024-04-05, 6, 441.88, 47.54, Cash
11309, 5713, 2024-06-28, 4, 255.6, 26.53, Debit Card
11310, 7621, 2023-12-30, 8, 357.02, 2.22, Debit Card
11311, 1159, 2023-02-14, 5, 130.3, 20.26, Debit Card
11312, 8775, 2023-07-07, 4, 466.44, 6.2, Debit Card
11313, 1913, 2023-05-12, 5, 259.26, 43.9, Debit Card
11314, 477, 2023-10-23, 9, 127.85, 33.9, Debit Card
11315, 7596, 2023-12-06, 7, 102.35, 39.04, Cash
11316, 8446, 2023-12-31, 7, 69.64, 45.72, Credit Card
11317, 2704, 2024-09-09, 9, 217.8, 49.28, PayPal
11318, 7258, 2022-11-26, 6, 224.45, 8.54, PayPal
11319, 3520, 2023-06-25, 10, 109.48, 30.38, Debit Card
11320, 167, 2023-06-15, 6, 297.39, 38.33, Cash
11321, 7138, 2024-08-26, 1, 41.69, 35.12, PayPal
11322, 2151, 2023-04-14, 6, 324.29, 12.85, PayPal
11323, 142, 2023-06-18, 9, 439.19, 4.81, Debit Card
11324, 1539, 2023-06-25, 10, 209.9, 28.22, Credit Card
11325, 1710, 2024-09-02, 10, 401.97, 48.75, Credit Card
11326, 398, 2024-02-29, 6, 208.99, 1.62, PayPal
11327, 5931, 2024-08-22, 4, 411.24, 19.23, Debit Card
11328, 2555, 2023-07-06, 6, 415.26, 13.27, Cash
11329, 1196, 2024-08-09, 5, 160.14, 6.22, Debit Card
11330, 3364, 2023-05-05, 4, 334.47, 11.66, Credit Card
11331, 3948, 2023-07-26, 4, 402.07, 39.33, PayPal
11332, 4276, 2023-07-20, 10, 64.33, 15.64, Debit Card
11333, 2226, 2024-08-11, 3, 27.78, 4.12, Credit Card
11334, 9579, 2024-07-25, 3, 426.52, 11.27, PayPal
11335, 2499, 2023-07-18, 3, 477.78, 42.64, PayPal
11336, 2730, 2022-09-25, 9, 369.4, 10.36, Credit Card
11337, 3765, 2024-03-31, 2, 113.44, 25.27, Credit Card
11338, 6690, 2024-04-19, 1, 352.22, 17.78, Credit Card
11339, 5623, 2024-05-11, 4, 375.19, 6.36, Credit Card
11340, 4388, 2023-05-04, 5, 281.05, 15.9, Cash
11341, 5814, 2023-06-11, 3, 77.87, 3.5, PayPal
11342, 5203, 2023-12-18, 2, 129.17, 44.08, PayPal
11343, 2490, 2023-05-02, 10, 414.16, 27.79, Cash
11344, 4407, 2022-12-25, 8, 22.45, 31.95, Cash
11345, 8928, 2022-12-18, 4, 237.19, 40.01, Cash
11346, 2997, 2023-12-11, 2, 119.41, 47.52, Debit Card
11347, 2348, 2023-04-13, 2, 372.5, 30.65, Debit Card
11348, 3423, 2023-06-16, 10, 171.06, 37.06, Debit Card
11349, 6970, 2024-04-04, 3, 27.3, 3.34, Cash
11350, 7974, 2022-12-20, 6, 349.08, 23.14, Credit Card
11351, 7137, 2024-05-04, 10, 161.18, 9.72, Debit Card
11352, 9799, 2023-06-15, 10, 115.41, 13.89, Debit Card
11353, 6333, 2024-02-28, 6, 120.66, 7.04, Debit Card
11354, 1244, 2024-07-23, 3, 136.88, 26.89, Credit Card
11355, 3156, 2023-06-17, 3, 285.1, 10.02, Credit Card
11356, 1712, 2023-02-16, 10, 203.95, 47.17, PayPal
11357, 1315, 2023-09-28, 2, 112.56, 1.72, Credit Card
11358, 9533, 2023-03-21, 8, 386.54, 24.17, Debit Card
11359, 1033, 2023-10-02, 8, 316.98, 44.31, Credit Card
11360, 4056, 2023-01-28, 2, 51.87, 2.99, Debit Card
11361, 2137, 2024-02-04, 10, 23.32, 42.4, Credit Card
11362, 8142, 2023-12-22, 9, 113.61, 45.97, Debit Card
11363, 3249, 2023-02-23, 7, 135.35, 33.12, Debit Card
11364, 9166, 2024-08-17, 7, 29.13, 28.58, Credit Card
11365, 5139, 2024-02-10, 4, 344.59, 7.72, PayPal
11366, 7000, 2023-06-26, 2, 63.96, 4.31, Cash
11367, 5839, 2022-11-10, 2, 408.71, 5.57, Credit Card
11368, 85, 2023-12-06, 5, 338.55, 31.66, PayPal
11369, 596, 2024-03-26, 9, 165.5, 33.54, PayPal
11370, 2298, 2024-08-30, 9, 20.03, 8.33, Cash
11371, 8715, 2024-08-14, 3, 325.15, 21.62, Debit Card
11372, 3141, 2023-04-05, 8, 494.77, 3.33, Cash
11373, 7299, 2023-03-16, 8, 388.18, 7.8, PayPal
11374, 1922, 2023-04-23, 3, 202.62, 35.04, Debit Card
11375, 6131, 2023-11-09, 2, 41.7, 34.73, Debit Card
11376, 8075, 2024-06-27, 3, 323.81, 3.42, Cash
11377, 9532, 2023-01-02, 1, 462.6, 19.51, Credit Card
11378, 4577, 2023-07-16, 4, 483.67, 28.29, PayPal
11379, 1664, 2024-03-25, 8, 28.6, 46.03, PayPal
11380, 9123, 2023-09-18, 9, 306.5, 16.87, Cash
11381, 5537, 2024-09-10, 1, 322.36, 23.82, PayPal
11382, 6675, 2024-03-14, 10, 114.23, 9.57, Cash
11383, 3567, 2024-03-15, 7, 224.29, 47.79, Credit Card
11384, 7399, 2022-10-11, 10, 255.33, 34.63, Cash
11385, 1836, 2023-12-30, 9, 413.55, 24.18, Debit Card
11386, 9051, 2024-09-10, 10, 220.77, 7.33, PayPal
11387, 9040, 2023-10-11, 9, 271.74, 48.47, Cash
11388, 8143, 2023-07-11, 10, 63.07, 20.37, Debit Card
11389, 6187, 2024-05-17, 8, 252.97, 5.14, Cash
11390, 8054, 2023-02-13, 8, 378.44, 6.64, Debit Card
11391, 4675, 2023-04-07, 2, 46.83, 3.48, Credit Card
11392, 6450, 2023-06-03, 5, 474.81, 42.13, Cash
11393, 420, 2023-12-29, 9, 229.31, 11.01, Credit Card
11394, 285, 2023-08-31, 6, 319.38, 46.21, Credit Card
11395, 8377, 2024-02-13, 2, 235.3, 1.01, Cash
11396, 4423, 2022-10-08, 7, 366.85, 30.19, Cash
11397, 4722, 2023-12-23, 1, 367.8, 37.57, Credit Card
11398, 6171, 2024-08-17, 7, 285.84, 15.1, Cash
11399, 1808, 2023-03-23, 10, 488.24, 12.57, PayPal
11400, 8412, 2023-08-31, 2, 190.28, 39.46, PayPal
11401, 2183, 2022-11-17, 10, 115.74, 9.74, Cash
11402, 9097, 2023-05-12, 3, 143.3, 22.71, Cash
11403, 1219, 2023-01-24, 2, 110.99, 3.16, Credit Card
11404, 2413, 2024-06-08, 10, 384.54, 33.18, Credit Card
11405, 5556, 2023-10-26, 2, 91.11, 31.0, Credit Card
11406, 7123, 2022-11-14, 10, 435.25, 7.87, Credit Card
11407, 9908, 2022-11-20, 3, 191.15, 11.59, Debit Card
11408, 6800, 2023-01-14, 10, 455.87, 9.63, Debit Card
11409, 9990, 2023-12-16, 9, 256.75, 47.3, Cash
11410, 4845, 2024-08-14, 9, 232.48, 1.55, Debit Card
11411, 8824, 2022-11-15, 5, 168.83, 23.06, Cash
11412, 4036, 2024-04-12, 2, 195.04, 6.05, Credit Card
11413, 1350, 2024-06-06, 8, 129.32, 15.65, Debit Card
11414, 7466, 2023-11-15, 3, 243.82, 46.69, Credit Card
11415, 233, 2023-01-08, 4, 276.27, 17.98, PayPal
11416, 6170, 2023-01-31, 6, 241.45, 25.38, PayPal
11417, 1336, 2023-03-22, 10, 263.13, 3.35, Cash
11418, 5262, 2023-06-23, 1, 283.14, 7.94, Debit Card
11419, 7494, 2023-08-27, 7, 314.71, 23.51, Debit Card
11420, 2766, 2023-01-18, 9, 389.46, 2.66, Debit Card
11421, 5551, 2024-08-07, 7, 127.1, 22.52, Cash
11422, 3553, 2023-03-06, 10, 388.32, 24.77, Debit Card
11423, 1887, 2023-08-19, 1, 110.12, 1.87, Debit Card
11424, 5941, 2024-04-23, 8, 152.14, 26.5, Debit Card
11425, 7713, 2023-08-02, 1, 82.82, 5.06, Debit Card
11426, 389, 2022-09-23, 2, 163.32, 15.08, PayPal
11427, 4409, 2023-11-03, 5, 351.13, 14.9, Credit Card
11428, 6709, 2024-05-12, 8, 26.76, 31.77, Credit Card
11429, 2011, 2023-02-13, 2, 404.04, 20.45, Credit Card
11430, 4693, 2023-01-31, 6, 433.87, 33.99, Credit Card
11431, 9563, 2024-04-02, 3, 288.84, 39.86, PayPal
11432, 4278, 2024-04-08, 8, 240.07, 35.64, Cash
11433, 6585, 2023-10-02, 1, 286.19, 39.74, Debit Card
11434, 3033, 2022-10-04, 10, 284.22, 13.06, Cash
11435, 315, 2022-11-19, 1, 207.74, 26.77, PayPal
11436, 8477, 2023-09-03, 10, 356.08, 25.13, Credit Card
11437, 2327, 2024-03-20, 8, 129.01, 12.29, Cash
11438, 7487, 2023-05-17, 10, 195.67, 3.82, Credit Card
11439, 7055, 2024-01-24, 3, 153.29, 44.56, Cash
11440, 2348, 2022-12-16, 9, 301.78, 29.9, Debit Card
11441, 4663, 2023-02-12, 3, 175.83, 24.27, Debit Card
11442, 6178, 2023-07-15, 9, 191.86, 10.61, PayPal
11443, 3778, 2024-03-13, 2, 274.95, 40.54, PayPal
11444, 8154, 2022-12-29, 6, 146.33, 21.26, Debit Card
11445, 5325, 2023-07-29, 3, 166.19, 1.92, Credit Card
11446, 2308, 2022-12-05, 6, 457.13, 18.92, Credit Card
11447, 6884, 2022-10-30, 4, 318.16, 11.36, Debit Card
11448, 7875, 2023-06-23, 10, 359.5, 19.18, Cash
11449, 9927, 2024-09-09, 9, 153.99, 4.07, Debit Card
11450, 2872, 2022-12-16, 6, 94.43, 48.2, Cash
11451, 9850, 2023-04-05, 2, 41.43, 28.63, Debit Card
11452, 4919, 2023-12-28, 10, 363.19, 26.81, Debit Card
11453, 1331, 2024-02-02, 8, 390.52, 5.4, Debit Card
11454, 4358, 2024-06-06, 1, 408.24, 30.23, PayPal
11455, 4367, 2023-05-31, 7, 386.29, 40.21, PayPal
11456, 19, 2024-08-10, 4, 383.92, 27.28, PayPal
11457, 754, 2023-07-02, 5, 143.72, 47.53, Credit Card
11458, 6866, 2023-05-20, 10, 206.02, 20.02, PayPal
11459, 8089, 2024-02-28, 4, 75.62, 16.74, PayPal
11460, 1512, 2023-08-27, 9, 272.76, 35.54, Debit Card
11461, 5399, 2023-02-03, 3, 122.24, 22.01, Credit Card
11462, 1443, 2024-02-06, 9, 143.42, 5.48, Cash
11463, 3126, 2022-11-27, 1, 256.75, 21.97, Debit Card
11464, 7056, 2024-05-23, 10, 230.42, 4.71, PayPal
11465, 1148, 2022-10-25, 7, 400.5, 36.44, Credit Card
11466, 3570, 2023-10-03, 7, 451.12, 3.6, Cash
11467, 2154, 2022-09-29, 3, 201.55, 9.31, Credit Card
11468, 5906, 2024-08-04, 6, 154.82, 45.5, Cash
11469, 9237, 2022-09-22, 2, 473.9, 47.47, Debit Card
11470, 2857, 2023-05-19, 4, 312.25, 40.76, Credit Card
11471, 8034, 2023-11-19, 3, 452.13, 17.96, Cash
11472, 8285, 2023-07-01, 9, 343.84, 45.2, Credit Card
11473, 9087, 2022-12-13, 5, 442.27, 48.22, PayPal
11474, 9076, 2023-04-21, 7, 449.33, 15.29, PayPal
11475, 6649, 2023-11-29, 6, 36.28, 35.8, Credit Card
11476, 7182, 2024-04-30, 10, 146.68, 34.87, Credit Card
11477, 8205, 2022-09-27, 10, 182.77, 45.84, Cash
11478, 8248, 2024-07-12, 6, 221.45, 26.49, PayPal
11479, 1792, 2023-09-12, 3, 468.76, 34.65, Debit Card
11480, 1848, 2023-01-31, 10, 235.39, 27.37, Credit Card
11481, 3372, 2023-09-05, 4, 143.41, 37.76, Credit Card
11482, 8756, 2022-12-11, 5, 64.3, 27.48, Debit Card
11483, 6643, 2023-11-02, 7, 211.27, 0.89, Debit Card
11484, 4317, 2023-09-15, 1, 453.46, 1.76, Debit Card
11485, 3936, 2023-08-21, 2, 77.6, 26.5, Cash
11486, 5599, 2024-01-20, 5, 334.26, 17.65, Cash
11487, 3379, 2024-05-12, 8, 270.22, 14.92, Debit Card
11488, 4779, 2024-06-25, 4, 493.67, 35.82, PayPal
11489, 3792, 2022-11-21, 4, 414.3, 23.05, Debit Card
11490, 2806, 2023-09-07, 6, 29.58, 41.77, Debit Card
11491, 7601, 2022-10-29, 9, 465.12, 20.47, Debit Card
11492, 4355, 2022-11-11, 7, 440.24, 8.64, Cash
11493, 5470, 2024-05-08, 6, 119.4, 23.85, Credit Card
11494, 5215, 2024-07-21, 7, 70.29, 3.09, Credit Card
11495, 4722, 2023-08-31, 5, 160.5, 6.03, Debit Card
11496, 4591, 2023-03-07, 5, 268.33, 25.78, Cash
11497, 6488, 2024-06-12, 2, 232.87, 40.28, Credit Card
11498, 3259, 2023-02-18, 8, 303.73, 9.86, Cash
11499, 2871, 2023-12-12, 2, 303.96, 0.01, Debit Card
11500, 8875, 2023-01-30, 5, 433.06, 33.37, Credit Card
11501, 280, 2023-09-10, 7, 52.03, 13.25, Debit Card
11502, 2285, 2024-01-05, 8, 480.82, 6.16, PayPal
11503, 5802, 2022-10-20, 8, 282.81, 33.11, Debit Card
11504, 3977, 2023-12-22, 10, 61.69, 14.69, Debit Card
11505, 6993, 2023-02-07, 2, 444.4, 23.79, Debit Card
11506, 9477, 2023-10-09, 5, 270.61, 25.89, Credit Card
11507, 9009, 2023-03-04, 2, 456.11, 21.73, Debit Card
11508, 2115, 2023-07-09, 2, 377.78, 29.12, PayPal
11509, 9526, 2023-10-13, 7, 125.54, 39.82, Debit Card
11510, 189, 2024-04-28, 2, 457.44, 11.5, PayPal
11511, 7540, 2024-01-20, 10, 335.47, 18.02, Debit Card
11512, 3722, 2023-05-11, 6, 304.89, 27.79, PayPal
11513, 4036, 2023-02-04, 7, 70.81, 19.27, PayPal
11514, 2289, 2023-10-13, 2, 25.64, 47.54, Debit Card
11515, 4749, 2024-08-03, 9, 118.19, 24.76, Cash
11516, 8588, 2023-06-07, 10, 299.46, 2.34, PayPal
11517, 9112, 2023-10-11, 9, 266.76, 44.22, Debit Card
11518, 3855, 2023-06-04, 8, 268.62, 29.47, PayPal
11519, 5890, 2024-04-29, 5, 284.69, 30.32, Cash
11520, 8626, 2024-03-02, 6, 259.53, 3.0, Debit Card
11521, 9223, 2024-03-22, 2, 68.14, 5.2, Debit Card
11522, 9021, 2023-05-29, 7, 456.25, 48.07, Credit Card
11523, 7963, 2023-11-09, 1, 496.47, 4.06, Credit Card
11524, 5042, 2023-04-11, 2, 121.65, 48.47, Debit Card
11525, 4837, 2023-10-15, 3, 491.26, 9.18, PayPal
11526, 6091, 2024-07-29, 5, 284.87, 23.92, Credit Card
11527, 2233, 2023-05-20, 9, 364.6, 37.18, Debit Card
11528, 6217, 2022-12-06, 2, 341.17, 8.4, Cash
11529, 4874, 2023-02-06, 4, 403.9, 14.66, Credit Card
11530, 1397, 2024-05-18, 7, 161.54, 15.07, PayPal
11531, 5162, 2023-09-29, 2, 199.15, 44.32, Cash
11532, 4549, 2023-01-13, 10, 242.66, 42.21, Debit Card
11533, 6414, 2022-10-10, 7, 53.2, 3.7, Credit Card
11534, 8130, 2022-10-29, 3, 199.69, 1.79, Credit Card
11535, 7492, 2024-08-27, 3, 436.48, 10.42, Credit Card
11536, 6713, 2023-03-08, 3, 216.08, 35.71, Debit Card
11537, 750, 2024-07-30, 2, 90.93, 35.84, Debit Card
11538, 301, 2023-02-17, 6, 411.86, 3.96, PayPal
11539, 5442, 2024-03-29, 10, 397.96, 38.1, Credit Card
11540, 1427, 2024-02-15, 1, 321.42, 41.91, Debit Card
11541, 1522, 2023-06-06, 3, 132.43, 19.14, Cash
11542, 7208, 2023-06-03, 6, 54.7, 34.92, Cash
11543, 7808, 2024-07-15, 7, 463.44, 16.61, PayPal
11544, 6825, 2023-09-16, 8, 173.54, 26.24, Credit Card
11545, 7875, 2023-03-07, 5, 350.51, 30.45, Debit Card
11546, 3125, 2023-08-15, 5, 412.75, 45.77, Cash
11547, 2639, 2024-06-19, 5, 131.26, 9.3, PayPal
11548, 3326, 2023-04-24, 2, 383.49, 44.74, Debit Card
11549, 7929, 2023-07-22, 3, 285.34, 9.4, Cash
11550, 3088, 2024-03-17, 6, 255.96, 46.88, Debit Card
11551, 3543, 2024-01-09, 8, 353.8, 43.2, Debit Card
11552, 1943, 2023-09-14, 4, 348.97, 14.64, PayPal
11553, 2517, 2022-11-29, 2, 460.19, 4.92, Credit Card
11554, 9242, 2023-06-02, 4, 460.58, 11.49, Debit Card
11555, 7048, 2022-11-09, 1, 427.93, 33.16, Cash
11556, 2167, 2023-08-07, 1, 283.79, 40.04, Cash
11557, 2210, 2023-11-18, 2, 48.64, 37.89, Debit Card
11558, 5683, 2023-05-09, 4, 418.27, 40.77, Debit Card
11559, 7641, 2023-03-10, 3, 156.18, 38.14, Credit Card
11560, 4846, 2023-01-04, 6, 425.34, 49.95, Cash
11561, 6306, 2024-07-19, 6, 137.03, 29.38, Cash
11562, 8796, 2024-05-18, 1, 33.44, 9.08, Debit Card
11563, 7563, 2022-10-17, 1, 450.77, 3.55, PayPal
11564, 1451, 2022-09-24, 1, 254.85, 28.06, Cash
11565, 5364, 2023-09-03, 7, 393.39, 14.34, Debit Card
11566, 8303, 2023-11-21, 1, 181.26, 0.12, Credit Card
11567, 6737, 2023-05-15, 1, 70.27, 48.56, Cash
11568, 9447, 2024-09-18, 2, 363.13, 46.03, Cash
11569, 4886, 2023-05-06, 2, 193.57, 28.32, PayPal
11570, 1399, 2023-02-15, 2, 237.63, 9.35, Cash
11571, 1732, 2024-08-16, 10, 384.36, 46.85, PayPal
11572, 5397, 2023-03-06, 1, 498.76, 40.82, Cash
11573, 8808, 2024-02-20, 9, 446.15, 35.27, Credit Card
11574, 4796, 2023-04-27, 6, 69.95, 20.28, Cash
11575, 898, 2023-05-23, 4, 198.71, 3.56, Debit Card
11576, 9232, 2024-02-24, 10, 230.46, 7.97, Credit Card
11577, 3088, 2023-12-14, 1, 345.5, 17.25, Cash
11578, 4162, 2023-09-28, 5, 307.86, 45.52, Credit Card
11579, 8894, 2024-04-11, 7, 380.12, 10.28, Credit Card
11580, 8093, 2022-12-21, 9, 406.96, 20.43, Credit Card
11581, 294, 2024-01-15, 1, 484.63, 20.18, Cash
11582, 188, 2023-11-24, 2, 271.94, 2.97, Credit Card
11583, 4506, 2023-01-30, 5, 74.09, 43.26, Cash
11584, 8739, 2023-04-30, 7, 211.58, 8.25, Credit Card
11585, 490, 2023-09-04, 3, 389.2, 15.59, PayPal
11586, 3555, 2023-04-02, 1, 367.07, 0.69, PayPal
11587, 9008, 2024-09-20, 7, 384.08, 11.96, Cash
11588, 766, 2023-12-04, 10, 121.43, 49.44, Cash
11589, 8939, 2023-08-10, 4, 188.63, 19.51, Credit Card
11590, 3141, 2023-09-09, 9, 192.64, 44.06, PayPal
11591, 8968, 2024-05-18, 9, 123.37, 21.78, Debit Card
11592, 7289, 2023-07-13, 4, 282.48, 36.29, Credit Card
11593, 1547, 2022-11-13, 1, 168.56, 4.66, Debit Card
11594, 6817, 2023-09-14, 3, 183.06, 24.27, Cash
11595, 7157, 2024-08-12, 4, 330.87, 33.44, Cash
11596, 390, 2024-02-25, 9, 355.88, 35.63, PayPal
11597, 1975, 2024-01-10, 4, 129.61, 31.66, Credit Card
11598, 4262, 2024-07-13, 4, 68.7, 7.8, PayPal
11599, 9569, 2023-01-29, 4, 476.4, 11.61, PayPal
11600, 9098, 2023-10-20, 4, 161.13, 23.36, Debit Card
11601, 9508, 2024-06-03, 2, 110.79, 49.01, Cash
11602, 7822, 2023-12-13, 2, 70.7, 32.66, Cash
11603, 2930, 2023-08-19, 2, 205.35, 39.37, Cash
11604, 9187, 2023-04-01, 7, 383.37, 42.66, Debit Card
11605, 7980, 2023-03-14, 8, 137.74, 47.56, PayPal
11606, 5271, 2023-12-19, 8, 69.64, 4.2, Debit Card
11607, 1238, 2023-12-06, 6, 116.54, 49.4, Debit Card
11608, 5482, 2024-04-02, 5, 483.4, 11.95, Debit Card
11609, 2396, 2024-07-05, 10, 471.99, 37.1, Debit Card
11610, 5775, 2024-04-30, 7, 211.64, 27.8, PayPal
11611, 5938, 2023-11-15, 1, 454.2, 35.68, PayPal
11612, 7159, 2024-06-27, 5, 311.81, 18.14, Cash
11613, 335, 2023-05-10, 2, 105.21, 16.64, PayPal
11614, 7533, 2024-05-08, 10, 431.26, 11.41, Cash
11615, 8280, 2024-07-05, 6, 82.59, 39.93, PayPal
11616, 3438, 2023-03-09, 6, 266.83, 23.72, Cash
11617, 5174, 2023-10-10, 1, 67.41, 33.98, Cash
11618, 835, 2024-04-13, 9, 232.2, 17.73, Cash
11619, 1316, 2023-06-12, 2, 417.44, 12.14, PayPal
11620, 5447, 2023-08-14, 4, 364.28, 10.39, PayPal
11621, 6929, 2023-03-22, 2, 329.17, 16.86, Credit Card
11622, 4767, 2024-01-28, 5, 179.72, 19.44, PayPal
11623, 6240, 2024-01-06, 10, 404.04, 5.33, Credit Card
11624, 6653, 2023-06-14, 3, 217.49, 30.4, Debit Card
11625, 6166, 2023-01-23, 3, 338.32, 40.75, Debit Card
11626, 2542, 2022-09-26, 1, 221.6, 32.92, Debit Card
11627, 6590, 2023-01-20, 4, 64.62, 10.95, Credit Card
11628, 1085, 2022-10-15, 1, 32.14, 28.0, Debit Card
11629, 8837, 2022-12-08, 4, 340.05, 13.77, PayPal
11630, 7818, 2023-02-11, 7, 403.0, 16.59, Credit Card
11631, 8686, 2023-09-20, 4, 25.63, 39.82, PayPal
11632, 9225, 2023-12-10, 10, 390.96, 27.82, Credit Card
11633, 4880, 2023-07-18, 1, 106.82, 10.4, Cash
11634, 5027, 2023-10-02, 1, 34.74, 46.48, Credit Card
11635, 7173, 2023-10-11, 5, 235.0, 30.13, Cash
11636, 6183, 2024-02-20, 5, 196.79, 34.47, Cash
11637, 2872, 2024-04-21, 9, 284.2, 20.51, Credit Card
11638, 4919, 2022-12-23, 8, 440.74, 29.55, Credit Card
11639, 6119, 2023-10-27, 8, 209.03, 13.55, PayPal
11640, 1676, 2023-01-15, 7, 169.36, 28.76, Credit Card
11641, 2735, 2023-12-19, 4, 53.86, 25.71, PayPal
11642, 6694, 2023-08-12, 2, 204.0, 35.55, PayPal
11643, 7940, 2023-09-01, 5, 120.47, 31.4, Debit Card
11644, 6165, 2024-08-15, 3, 473.2, 7.42, PayPal
11645, 1897, 2024-01-15, 5, 103.69, 3.94, PayPal
11646, 6080, 2024-03-21, 4, 181.51, 32.09, Credit Card
11647, 3957, 2024-01-22, 4, 361.34, 1.42, Cash
11648, 4732, 2024-06-01, 9, 308.12, 10.71, PayPal
11649, 7496, 2023-06-09, 7, 89.72, 5.22, PayPal
11650, 8766, 2023-08-27, 7, 369.6, 45.12, PayPal
11651, 2287, 2023-04-14, 7, 132.45, 11.79, Debit Card
11652, 9482, 2023-02-11, 6, 267.69, 24.93, Debit Card
11653, 1053, 2022-10-04, 5, 460.07, 38.03, Cash
11654, 25, 2024-01-12, 6, 167.6, 16.31, Credit Card
11655, 432, 2024-07-14, 2, 494.26, 5.05, Cash
11656, 7141, 2024-08-26, 2, 179.98, 0.3, Credit Card
11657, 6722, 2023-06-19, 6, 139.96, 17.45, Debit Card
11658, 4181, 2024-06-30, 3, 119.02, 35.21, PayPal
11659, 5355, 2023-01-08, 10, 362.45, 4.84, Debit Card
11660, 9042, 2024-06-16, 5, 82.69, 31.72, Credit Card
11661, 6220, 2023-07-30, 7, 189.57, 40.78, Debit Card
11662, 8875, 2024-01-14, 9, 348.44, 6.68, PayPal
11663, 6854, 2023-06-29, 10, 245.13, 49.97, Cash
11664, 7783, 2024-02-11, 1, 418.41, 39.32, Credit Card
11665, 2152, 2023-03-23, 2, 137.86, 20.1, Debit Card
11666, 9615, 2024-03-25, 6, 354.33, 0.98, Credit Card
11667, 2947, 2023-09-07, 1, 127.93, 21.52, Cash
11668, 8775, 2023-12-26, 8, 276.69, 4.51, Debit Card
11669, 4616, 2024-06-13, 4, 227.57, 49.99, Credit Card
11670, 9125, 2024-05-04, 8, 73.48, 25.16, Cash
11671, 3961, 2024-07-07, 6, 394.11, 39.0, Debit Card
11672, 496, 2023-06-29, 8, 472.56, 19.2, Debit Card
11673, 6693, 2023-03-26, 1, 239.42, 8.25, PayPal
11674, 8518, 2023-08-17, 1, 474.67, 35.21, Credit Card
11675, 6562, 2023-02-19, 6, 418.94, 30.01, Cash
